sample    	read_local_address                                             	contig_local_address                                             	fwd                                                                     	rev                                                                     	contigs                                         	Date      	Depth 	Ocean   	Location	Lon      	Lat       	cruise_id	cruise_station
SRR5788193	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788193/SRR5788193_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788193/SRR5788193_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/003/SRR5788193	2010-06-26	200   	Atlantic	GA02    	19.43336 	-29.38323 	PE321    	33
SRR5788194	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788194/SRR5788194_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788194/SRR5788194_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788194	2010-06-28	100   	Atlantic	GA02    	19.43336 	-29.38323 	PE321    	35
SRR5788195	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788195/SRR5788195_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788195/SRR5788195_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788195	2010-06-28	72    	Atlantic	GA02    	19.43336 	-29.38323 	PE321    	35
SRR5788196	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788196/SRR5788196_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788196/SRR5788196_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788196	2010-06-26	75    	Atlantic	GA02    	22.33305 	-35.86703 	PE321    	33
SRR5788197	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788197/SRR5788197_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788197/SRR5788197_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/007/SRR5788197	2010-06-26	9     	Atlantic	GA02    	22.33305 	-35.86703 	PE321    	33
SRR5788198	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788198/SRR5788198_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788198/SRR5788198_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/008/SRR5788198	2010-06-26	150   	Atlantic	GA02    	22.33305 	-35.86703 	PE321    	33
SRR5788199	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788199/SRR5788199_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788199/SRR5788199_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/009/SRR5788199	2010-06-26	99    	Atlantic	GA02    	22.33305 	-35.86703 	PE321    	33
SRR5788200	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788200/SRR5788200_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788200/SRR5788200_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/000/SRR5788200	2010-06-28	201   	Atlantic	GA02    	22.33305 	-35.86703 	PE321    	35
SRR5788201	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788201/SRR5788201_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788201/SRR5788201_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/001/SRR5788201	2010-06-28	151   	Atlantic	GA02    	22.33305 	-35.86703 	PE321    	35
SRR5788202	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788202/SRR5788202_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788202/SRR5788202_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/002/SRR5788202	2010-11-12	21.1  	Atlantic	GA10    	22.33305 	-35.86703 	D357     	3
SRR5788203	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788203/SRR5788203_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788203/SRR5788203_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/003/SRR5788203	2010-11-12	6.3   	Atlantic	GA10    	22.33305 	-35.86703 	D357     	3
SRR5788204	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788204/SRR5788204_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788204/SRR5788204_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788204	2011-12-03	183.8 	Atlantic	GA03    	22.33305 	-35.86703 	KN204    	20
SRR5788205	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788205/SRR5788205_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788205/SRR5788205_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788205	2010-10-29	101.9 	Atlantic	GA10    	22.33305 	-35.86703 	D357     	6
SRR5788206	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788206/SRR5788206_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788206/SRR5788206_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788206	2010-10-29	76.2  	Atlantic	GA10    	22.3411  	-63.5833  	D357     	6
SRR5788207	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788207/SRR5788207_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788207/SRR5788207_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/007/SRR5788207	2010-11-10	21.2  	Atlantic	GA10    	22.3411  	-63.5833  	D357     	9
SRR5788208	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788208/SRR5788208_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788208/SRR5788208_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/008/SRR5788208	2010-11-10	6     	Atlantic	GA10    	22.3411  	-63.5833  	D357     	9
SRR5788209	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788209/SRR5788209_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788209/SRR5788209_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/009/SRR5788209	2010-11-10	60.9  	Atlantic	GA10    	22.3411  	-63.5833  	D357     	9
SRR5788210	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788210/SRR5788210_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788210/SRR5788210_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/000/SRR5788210	2010-11-10	41.3  	Atlantic	GA10    	22.3411  	-63.5833  	D357     	9
SRR5788211	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788211/SRR5788211_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788211/SRR5788211_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/001/SRR5788211	2010-11-10	101.1 	Atlantic	GA10    	22.75    	-158      	D357     	9
SRR5788212	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788212/SRR5788212_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788212/SRR5788212_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/002/SRR5788212	2010-11-10	71.6  	Atlantic	GA10    	22.75    	-158      	D357     	9
SRR5788213	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788213/SRR5788213_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788213/SRR5788213_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/003/SRR5788213	2011-12-03	300.8 	Atlantic	GA03    	22.75    	-158      	KN204    	20
SRR5788214	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788214/SRR5788214_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788214/SRR5788214_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788214	2011-12-03	234.1 	Atlantic	GA03    	22.75    	-158      	KN204    	20
SRR5788215	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788215/SRR5788215_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788215/SRR5788215_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788215	2011-12-03	499.6 	Atlantic	GA03    	22.75    	-158      	KN204    	20
SRR5788216	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788216/SRR5788216_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788216/SRR5788216_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788216	2011-11-12	39.4  	Atlantic	GA03    	22.75    	-158      	KN204    	4
SRR5788217	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788217/SRR5788217_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788217/SRR5788217_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/007/SRR5788217	2011-11-08	285.9 	Atlantic	GA03    	22.75    	-158      	KN204    	1
SRR5788218	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788218/SRR5788218_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788218/SRR5788218_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/008/SRR5788218	2011-11-12	90.8  	Atlantic	GA03    	22.75    	-158      	KN204    	4
SRR5788219	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788219/SRR5788219_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788219/SRR5788219_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/009/SRR5788219	2011-11-12	65.6  	Atlantic	GA03    	22.75    	-158      	KN204    	4
SRR5788220	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788220/SRR5788220_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788220/SRR5788220_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/000/SRR5788220	2011-11-08	109.9 	Atlantic	GA03    	22.75    	-158      	KN204    	1
SRR5788221	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788221/SRR5788221_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788221/SRR5788221_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/001/SRR5788221	2011-11-08	89.2  	Atlantic	GA03    	22.75    	-158      	KN204    	1
SRR5788222	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788222/SRR5788222_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788222/SRR5788222_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/002/SRR5788222	2011-11-08	185.8 	Atlantic	GA03    	22.75    	-158      	KN204    	1
SRR5788223	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788223/SRR5788223_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788223/SRR5788223_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/003/SRR5788223	2011-11-08	135.4 	Atlantic	GA03    	22.75    	-158      	KN204    	1
SRR5788224	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788224/SRR5788224_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788224/SRR5788224_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788224	2011-11-19	41.8  	Atlantic	GA03    	22.75    	-158      	KN204    	10
SRR5788225	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788225/SRR5788225_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788225/SRR5788225_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788225	2011-11-30	135.6 	Atlantic	GA03    	22.75    	-158      	KN204    	16
SRR5788226	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788226/SRR5788226_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788226/SRR5788226_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788226	2011-11-12	135.2 	Atlantic	GA03    	22.75    	-158      	KN204    	4
SRR5788227	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788227/SRR5788227_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788227/SRR5788227_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/007/SRR5788227	2011-11-12	111.1 	Atlantic	GA03    	22.75    	-158      	KN204    	4
SRR5788228	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788228/SRR5788228_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788228/SRR5788228_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/008/SRR5788228	2011-12-03	1055.2	Atlantic	GA03    	22.75    	-158      	KN204    	20
SRR5788229	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788229/SRR5788229_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788229/SRR5788229_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/009/SRR5788229	2010-05-12	100   	Atlantic	GA02    	22.75    	-158      	PE319    	12
SRR5788230	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788230/SRR5788230_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788230/SRR5788230_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/000/SRR5788230	2010-05-12	73    	Atlantic	GA02    	22.75    	-158      	PE319    	12
SRR5788231	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788231/SRR5788231_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788231/SRR5788231_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/001/SRR5788231	2010-05-10	199   	Atlantic	GA02    	22.75    	-158      	PE319    	10
SRR5788232	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788232/SRR5788232_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788232/SRR5788232_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/002/SRR5788232	2010-05-10	152   	Atlantic	GA02    	22.75    	-158      	PE319    	10
SRR5788233	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788233/SRR5788233_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788233/SRR5788233_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/003/SRR5788233	2010-05-12	49    	Atlantic	GA02    	22.75    	-158      	PE319    	12
SRR5788234	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788234/SRR5788234_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788234/SRR5788234_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788234	2010-05-12	10    	Atlantic	GA02    	22.75    	-158      	PE319    	12
SRR5788235	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788235/SRR5788235_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788235/SRR5788235_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788235	2010-05-10	50    	Atlantic	GA02    	22.75    	-158      	PE319    	10
SRR5788236	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788236/SRR5788236_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788236/SRR5788236_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788236	2010-05-10	10    	Atlantic	GA02    	22.75    	-158      	PE319    	10
SRR5788237	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788237/SRR5788237_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788237/SRR5788237_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/007/SRR5788237	2010-05-10	101   	Atlantic	GA02    	22.75    	-158      	PE319    	10
SRR5788238	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788238/SRR5788238_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788238/SRR5788238_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/008/SRR5788238	2010-05-10	75    	Atlantic	GA02    	22.75    	-158      	PE319    	10
SRR5788239	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788239/SRR5788239_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788239/SRR5788239_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/009/SRR5788239	2011-06-12	17    	Pacific 	GP13    	22.75    	-158      	TAN1109  	GT4
SRR5788240	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788240/SRR5788240_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788240/SRR5788240_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/000/SRR5788240	2011-06-12	32    	Pacific 	GP13    	22.75    	-158      	TAN1109  	GT4
SRR5788241	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788241/SRR5788241_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788241/SRR5788241_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/001/SRR5788241	2011-06-11	103   	Pacific 	GP13    	22.75    	-158      	TAN1109  	GT3
SRR5788242	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788242/SRR5788242_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788242/SRR5788242_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/002/SRR5788242	2011-06-11	203   	Pacific 	GP13    	22.75    	-158      	TAN1109  	GT3
